gid,lon,lat,X,Y,gridmet_id,irr_freq,irr_ratio,bedrock_m,k_m/d,sy,well_depth,well_surface_ele,well_bedrock_ele,well_k,well_sy,well_depth_ele,wl_depth_m_1990,wl_depth_m_1991,wl_depth_m_1992,wl_depth_m_1993,wl_depth_m_1994,wl_depth_m_1995,wl_depth_m_1996,wl_depth_m_1997,wl_depth_m_1998,wl_depth_m_1999,wl_depth_m_2000,wl_depth_m_2001,wl_depth_m_2002,wl_depth_m_2003,wl_depth_m_2004,wl_depth_m_2005,wl_depth_m_2006,wl_depth_m_2007,wl_depth_m_2008,wl_depth_m_2009,wl_depth_m_2010,wl_depth_m_2011,wl_depth_m_2012,wl_depth_m_2013,wl_depth_m_2014,wl_depth_m_2015,wl_depth_m_2016,wl_depth_m_2017,wl_depth_m_2018,wl_depth_m_2019,wl_depth_m_2020,wl_depth_m_2021,wl_depth_m_2022,wl_ele_m_1990,wl_ele_m_1991,wl_ele_m_1992,wl_ele_m_1993,wl_ele_m_1994,wl_ele_m_1995,wl_ele_m_1996,wl_ele_m_1997,wl_ele_m_1998,wl_ele_m_1999,wl_ele_m_2000,wl_ele_m_2001,wl_ele_m_2002,wl_ele_m_2003,wl_ele_m_2004,wl_ele_m_2005,wl_ele_m_2006,wl_ele_m_2007,wl_ele_m_2008,wl_ele_m_2009,wl_ele_m_2010,wl_ele_m_2011,wl_ele_m_2012,wl_ele_m_2013,wl_ele_m_2014,wl_ele_m_2015,wl_ele_m_2016,wl_ele_m_2017,wl_ele_m_2018,wl_ele_m_2019,wl_ele_m_2020,wl_ele_m_2021,wl_ele_m_2022,st_m_1990,st_m_1991,st_m_1992,st_m_1993,st_m_1994,st_m_1995,st_m_1996,st_m_1997,st_m_1998,st_m_1999,st_m_2000,st_m_2001,st_m_2002,st_m_2003,st_m_2004,st_m_2005,st_m_2006,st_m_2007,st_m_2008,st_m_2009,st_m_2010,st_m_2011,st_m_2012,st_m_2013,st_m_2014,st_m_2015,st_m_2016,st_m_2017,st_m_2018,st_m_2019,st_m_2020,st_m_2021,st_m_2022,Crop2006,Crop2007,Crop2008,Crop2009,Crop2010,Crop2011,Crop2012,Crop2013,Crop2014,Crop2015,Crop2016,Crop2017,Crop2018,Crop2019,Crop2020,Crop2021,Crop2022,other_freq,wheat_freq,Irr1997,Irr1998,Irr1999,Irr2000,Irr2001,Irr2002,Irr2003,Irr2004,Irr2005,Irr2006,Irr2007,Irr2008,Irr2009,Irr2010,Irr2011,Irr2012,Irr2013,Irr2014,Irr2015,Irr2016,Irr2017,Irr2018,Irr2019,Irr2020
grid216,-100.59457209416665,39.44099706125,19,18,grid22,19,1.0,807.304323047256,91.60459200000001,0.0662,73.152,881.3047639,807.304323,91.604592,0.0662,808.1527639,43.393566,44.1463,44.88682,45.62318,43.607788,43.950043,44.143402,43.73534,42.69073,42.8019,42.881203,45.13606,46.020515,46.940624,47.848,48.571842,49.02026,49.17841,49.84933,50.158714,50.38517,50.640957,51.028854,51.564404,53.702724,53.945038,53.565353,54.068607,54.135464,53.93971,53.999603,54.32403,53.54072,831.11237,830.8004,829.92303,829.54803,830.95416,831.13446,830.92706,829.81415,830.2958,830.7921,830.53973,827.9108,829.5062,828.2391,826.2292,827.3018,826.53784,826.29297,825.4298,824.9569,824.81335,825.08356,824.05176,823.3003,823.59705,823.2545,823.22906,823.3281,823.1869,822.7268,823.32367,822.8459,822.0452,23.808042675400202,23.496091991806452,22.618711620712702,22.243711620712702,23.649839550400202,23.830137401962702,23.622739941025202,22.509824901962702,22.991453319931452,23.487791210556452,23.235410839462702,20.606504589462702,22.201902538681452,20.934751659775202,18.924863964462702,19.997495800400202,19.233518749618952,18.988645702743952,18.125486523056452,17.652586132431452,17.509031444931452,17.779234081650202,16.747434765243952,15.995969921493952,16.292722851181452,15.950193554306452,15.924741894150202,16.023801952743952,15.882566601181452,15.422483593368952,16.019346386337702,15.541563183212702,14.740904003525202,corn,corn,corn,corn,corn,corn,corn,soybeans,wheat,corn,sorghum,corn,sorghum,corn,corn,corn,corn,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid217,-100.58594271471352,39.354088180251736,20,6,grid24,4,0.21052631578947367,802.4363783193601,46.585632000000004,0.0614,77.4192,879.8258967,806.2093201,51.880008,0.0597,802.4066967,42.736145,43.546528,44.144993,46.69368,43.04651,43.454582,43.84705,42.875027,43.18148,42.519825,43.390053,43.919212,46.84428,47.19294,48.394688,46.247746,46.92964,47.08537,47.513824,48.080402,48.388767,48.677345,49.036472,51.658134,54.222748,54.600155,55.285564,54.689148,54.728348,55.63535,54.55127,54.86585,53.919567,829.52185,829.7324,829.3208,829.75006,830.78906,829.62854,829.1092,829.45544,829.15967,828.5952,828.3056,828.48267,827.8353,826.67633,826.26086,825.89667,825.56866,825.226,824.53735,824.1745,823.64246,823.5348,823.0096,822.6531,822.1273,821.39685,821.6091,821.275,821.1521,820.8447,821.37616,821.0777,821.0757,27.085472266577426,27.296043555639926,26.884422461889926,27.313682715796176,28.352684180639926,27.192161719702426,26.672813575171176,27.019066016577426,26.723289649389926,26.158836524389926,25.869224707983676,26.046287696264926,25.398948829077426,24.239952247046176,23.824485938452426,23.460289161108676,23.132286231421176,22.789634864233676,22.100975196264926,21.738121192358676,21.206077735327426,21.098411719702426,20.573204200171176,20.216697852514926,19.690941016577426,18.960472266577426,19.172691504858676,18.838646094702426,18.715721290014926,18.408348243139926,18.939781348608676,18.641319434546176,18.639305274389926,sorghum,fallow,wheat,sorghum,fallow,wheat,sorghum,fallow,wheat,sorghum,fallow,wheat,corn,corn,fallow,wheat,corn,0,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
grid218,-100.58590049289063,39.36133682867187,20,7,grid24,0,0.0,801.0884791985521,48.054768,0.0617,86.2584,883.585552,804.0727063,60.103512,0.0631,797.327152,43.26206,43.956646,44.782154,46.91689,43.433655,43.078487,44.255695,43.561275,42.407314,42.704075,42.621845,44.279675,47.079185,46.438793,48.7003,46.614704,47.337627,47.52562,48.011692,48.55965,48.875458,49.172966,49.550182,52.058903,54.72516,54.988594,55.636944,55.0544,55.091614,56.1062,54.93962,55.28009,54.503136,828.9768,828.8857,828.9489,829.01086,829.94116,828.9414,828.3228,828.7948,828.38654,827.82324,827.67737,827.6585,827.13544,825.60944,825.3575,825.06464,824.6751,824.37787,823.59357,823.2283,822.7222,822.59875,822.0245,821.6088,821.23145,820.5347,821.058,820.4927,820.37695,820.04645,820.5982,820.2853,820.1915,27.888327442072864,27.797201953791614,27.860434375666614,27.922385059260364,28.852682910822864,27.852927051447864,27.234335742854114,27.706320606135364,27.298056445979114,26.734762988947864,26.588888965510364,26.570029102229114,26.046957813166614,24.520956836604114,24.269003711604114,23.976157031916614,23.586630664729114,23.289389453791614,22.505087695979114,22.139792285822864,21.633749805354114,21.510275684260364,20.935995899104114,20.520346485041614,20.142966113947864,19.446249805354114,19.969504199885364,19.404196582697864,19.288473926447864,18.957968555354114,19.509726367854114,19.196799121760364,19.103049121760364,other,other,wheat,sorghum,fallow,wheat,other,fallow,wheat,sorghum,fallow,wheat,corn,corn,fallow,wheat,corn,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid219,-100.5858582710677,39.36858547709201,20,8,grid24,8,0.42105263157894735,800.3708113770961,52.041552,0.0609,86.2584,883.585552,804.0727063,60.103512,0.0631,797.327152,43.627655,43.549843,45.194534,46.995968,42.919907,43.41966,43.835747,43.90883,43.734764,42.08881,43.97023,45.571136,47.30988,48.730835,49.001102,48.173405,48.84361,49.016052,49.4716,50.057415,50.392162,50.680016,51.075935,52.41241,55.188942,55.34698,56.37777,55.411568,55.446575,56.932926,55.319336,55.68445,55.06482,827.9804,828.17755,828.06006,828.2893,829.1688,828.16693,827.64014,828.09064,827.77606,827.1673,827.1771,826.48535,826.48584,825.0481,824.5543,823.9939,823.49567,823.308,822.3959,822.0135,821.5483,821.4245,820.7761,820.59766,820.42224,819.7886,820.61255,819.8432,819.7441,819.45294,819.96106,819.6333,819.4759,27.60959633774769,27.80673989243519,27.68924721665394,27.91849526352894,28.79801186509144,27.79611977524769,27.26932534165394,27.71982582993519,27.40525063462269,26.79648598618519,26.80631264634144,26.11454018540394,26.11502846665394,24.67728432602894,24.18350991196644,23.62308510727894,23.12485512681019,22.93717202134144,22.02506264634144,21.64267739243519,21.17746743149769,21.05368813462269,20.40531166977894,20.22684487290394,20.05142983384144,19.41776284165394,20.24173745102894,19.47238930649769,19.37326821274769,19.08213051743519,19.59024819321644,19.26248940415394,19.10507973618519,other,corn,fallow,wheat,corn,sorghum,corn,sorghum,corn,sorghum,fallow,wheat,corn,fallow,wheat,corn,corn,1,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0
grid220,-100.58581604924478,39.375834125512156,20,9,grid24,4,0.21052631578947367,800.0941212888721,57.43346400000001,0.0597,86.2584,883.585552,804.0727063,60.103512,0.0631,797.327152,45.467373,46.258648,47.074615,47.180573,45.72022,46.109573,46.47952,46.12281,43.89852,45.0127,44.12087,45.863384,47.28761,48.70325,49.032085,48.33173,49.020752,49.226727,49.69869,50.273884,50.618652,50.898884,51.307217,51.82483,55.628616,55.687447,56.61444,55.753082,55.78564,57.24815,55.683193,56.07078,54.674538,827.1453,827.5128,827.16547,827.60455,828.475,827.6767,827.1623,827.35486,827.18097,826.7201,826.7076,825.5154,825.4243,824.4141,823.2473,823.33295,822.7231,822.5364,821.6156,821.2161,820.76666,820.6638,819.9594,819.49066,819.7176,819.15814,820.0539,819.1936,819.1192,818.88947,819.3259,818.98804,818.5285,27.05120341815916,27.41869609394041,27.07134501972166,27.51043193378416,28.38085429706541,27.58257548847166,27.06817119159666,27.26073710956541,27.08684794940916,26.62597148456541,26.61345927753416,25.42125957050291,25.33019511737791,24.32000224628416,23.15319316425291,23.23882548847166,22.62896220722166,22.44225566425291,21.52147929706541,21.12200419940916,20.67254130878416,20.56969707050291,19.86529033222166,19.39654033222166,19.62346904315916,19.06402080097166,19.95977275409666,19.09948222675291,19.02508037128416,18.79534404315916,19.23180644550291,18.89391582050291,18.43438212909666,corn,corn,sorghum,corn,corn,corn,fallow,wheat,corn,fallow,wheat,corn,other,corn,sorghum,fallow,wheat,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
grid221,-100.58577382742187,39.38308277393229,20,10,grid23,2,0.10526315789473684,800.255971875,63.209424,0.0596,82.9056,882.2659086,798.3715102,74.295,0.0561,799.3603086,45.07489,46.414387,46.74598,47.008606,45.87812,46.24257,46.62251,45.812107,44.05004,45.058884,44.25216,45.962227,46.796608,48.666687,48.45879,48.473076,49.17842,49.401375,49.902637,50.46804,50.821014,51.092934,51.51411,52.033195,55.982742,55.956604,56.82493,56.004242,56.051094,57.5256,55.99671,56.418247,54.964016,826.533,826.8832,826.4346,827.1296,827.7919,827.1737,826.68396,826.7439,826.7212,826.2279,826.4013,824.8519,825.16046,823.9601,822.6329,822.8018,822.0836,821.9421,820.96704,820.54944,820.12213,820.0547,819.2835,818.75854,819.0657,818.50653,819.45557,818.57385,818.5289,818.3717,818.7305,818.3865,817.8832,26.27704814453125,26.6272068359375,26.1785984375,26.87360576171875,27.5358982421875,26.9177341796875,26.4279880859375,26.487924609375,26.46521953125,25.9719333984375,26.14533427734375,24.5959568359375,24.90448955078125,23.7041111328125,22.37690166015625,22.54584697265625,21.8276462890625,21.68610576171875,20.711069140625,20.2934666015625,19.86615947265625,19.798715625,19.02753642578125,18.502573046875,18.809701953125,18.25055888671875,19.19959453125,18.3178806640625,18.27289775390625,18.1157322265625,18.47455791015625,18.130502734375,17.6272068359375,other,wheat,corn,other,corn,wheat,corn,wheat,wheat,corn,corn,corn,corn,corn,corn,wheat,corn,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
grid222,-100.58573160559897,39.39033142235243,20,11,grid23,17,0.8947368421052632,800.6811366208079,67.99478400000001,0.0597,82.9056,882.2659086,798.3715102,74.295,0.0561,799.3603086,45.060047,46.517704,46.84069,47.246803,45.98673,46.331257,46.717674,45.84827,45.006336,45.08258,45.18654,46.920723,48.150158,49.365574,49.78021,49.963356,50.65322,50.89364,51.36513,51.95123,52.298264,52.57423,53.010567,53.550213,56.117416,56.05763,56.623894,56.09877,56.144756,57.39907,56.09892,56.524498,56.351658,826.0975,826.4278,825.9525,826.623,827.2726,826.7994,826.3424,826.2544,826.5429,825.83575,826.3662,824.7519,825.20703,823.9743,822.5129,822.6824,821.8889,821.76135,820.7632,820.3246,819.9275,819.9123,819.0679,818.4921,818.6372,818.1334,818.81683,818.18774,818.1631,817.8502,818.3529,818.0003,817.86896,25.416336523723317,25.746658789348317,25.271378027629567,25.941849219035817,26.591446387004567,26.118240820598317,25.661270605754567,25.573257910442067,25.861771094035817,25.154617773723317,25.685074316692067,24.070755469035817,24.525894629192067,23.293167578410817,21.831741797160817,22.001236426067067,21.207779394817067,21.080215918254567,20.082046972942067,19.643448340129567,19.246353613567067,19.231155859660817,18.386734472942067,17.810989844035817,17.956070410442067,17.452286230754567,18.135696875285817,17.506607519817067,17.481949316692067,17.169083105754567,17.671768652629567,17.319168554973317,17.187820898723317,other,corn,corn,corn,corn,corn,corn,sorghum,wheat,corn,sorghum,corn,corn,corn,corn,corn,corn,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid223,-100.58568938377604,39.39758007077257,20,12,grid23,18,0.9473684210526315,801.2505530262961,72.34428,0.0576,82.9056,882.2659086,798.3715102,74.295,0.0561,799.3603086,45.844128,46.57362,47.730656,47.40383,45.942677,46.41163,46.838966,46.795307,45.191986,45.13728,45.39022,46.469,48.11993,48.921944,49.05114,49.74315,50.37341,50.63197,51.123272,51.694725,52.03514,52.32383,52.75351,53.317047,56.212715,56.13313,56.99386,56.16787,56.213577,57.736217,56.174465,56.60229,55.681835,826.0119,826.38837,825.75494,826.22687,827.1407,826.8,826.39996,825.9216,826.45123,826.3543,826.42413,824.30096,825.04675,823.695,822.2122,822.57874,821.71454,821.5817,820.56195,820.123,819.7533,819.8161,818.882,818.2516,818.3839,817.9166,818.4838,817.94727,817.9342,817.6254,818.1146,817.74603,817.4724,24.761348829172675,25.137813672922675,24.504390821360175,24.976314649485175,25.890133008860175,25.549434766672675,25.149410352610175,24.671016797922675,25.200679883860175,25.103756055735175,25.173580274485175,23.050411329172675,23.796199903391425,22.444454297922675,20.961666211985175,21.328182325266425,20.463985547922675,20.331173047922675,19.311397657297675,18.872432813547675,18.502742872141425,18.565548047922675,17.631466016672675,17.001033887766425,17.133358106516425,16.666072950266425,17.233272657297675,16.696712598703925,16.683651075266425,16.374874219797675,16.864070997141425,16.495479688547675,16.221859083078925,corn,corn,corn,soybeans,corn,corn,corn,corn,corn,sorghum,corn,corn,soybeans,corn,corn,corn,corn,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid224,-100.58564716195312,39.40482871919271,20,13,grid23,0,0.0,801.8621436049921,76.434696,0.0535,82.9056,882.2659086,798.3715102,74.295,0.0561,799.3603086,45.669514,46.442394,47.684025,47.364742,45.817677,46.25513,46.675133,46.662514,45.137177,45.031242,45.32079,46.44195,46.869186,48.880848,48.97023,50.116974,50.33362,50.59659,51.645042,51.657955,51.995632,52.2755,52.713577,53.281822,57.58405,57.50797,56.941254,57.51626,57.56171,57.66268,57.48178,57.916267,55.631695,825.9227,826.26807,825.56604,826.03033,826.90076,826.73126,826.3823,825.6843,826.27136,826.3542,826.3836,824.01556,825.13116,823.722,821.8594,822.7401,821.686,821.53516,820.70935,820.0467,819.6233,819.8874,818.8436,818.15375,818.46844,818.01904,818.39667,818.01465,817.99915,817.6213,818.17444,817.7792,817.31854,24.06058588719543,24.40592280125793,23.70389643407043,24.16819086766418,25.03861323094543,24.86911860203918,24.52018061375793,23.82218256688293,24.40921869969543,24.49204340672668,24.52146235203918,22.15342035985168,23.26902094578918,21.85984125828918,19.99723139500793,20.87796869969543,19.82383051610168,19.67301264500793,18.84720698094543,18.18454828953918,17.76114741063293,18.02524653172668,16.98148432469543,16.29160395360168,16.60630121922668,16.15689936375793,16.53452387547668,16.15250483250793,16.13700190282043,15.75913325047668,16.31229487157043,15.91703119969543,15.45639887547668,sorghum,corn,fallow,wheat,corn,corn,corn,corn,corn,wheat,corn,fallow,wheat,corn,corn,corn,corn,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grid225,-100.58560494013021,39.41207736761285,20,14,grid23,10,0.5263157894736842,802.5952523445121,77.0382,0.0487,77.724,879.9738852,805.4294235,87.014304,0.0557,802.2498852,45.12774,46.23429,47.113464,47.27569,45.622536,46.02246,46.42912,46.150845,45.01741,44.886303,45.185894,46.407078,47.87646,48.84742,50.017162,50.053604,49.557354,49.822235,51.566998,50.863663,51.20974,51.46811,51.918938,52.461803,57.461197,57.41554,57.91988,57.067272,57.128,58.512302,57.047623,57.46746,55.51152,826.13727,826.37726,825.6161,825.9748,826.8325,826.85266,826.5751,825.6446,826.2154,826.5166,826.4713,823.78284,825.258,823.8708,821.6856,822.8807,821.9619,821.7616,820.7908,820.2599,819.87897,820.27966,819.1184,818.3711,818.5268,818.1867,818.559,817.9957,817.9619,817.84607,818.13983,817.69916,817.33923,23.54201572189413,23.78200595626913,23.02083652267538,23.37954013595663,24.23726718673788,24.25740878830038,23.97982089767538,23.04933994064413,23.62014072189413,23.92134921798788,23.87606113205038,21.18758456955038,22.66274326095663,21.27553622970663,19.09035556564413,20.28542392501913,19.36666171798788,19.16634433517538,18.19551913986288,17.66463535080038,17.28371494064413,17.68441074142538,16.52315585861288,15.775841405487881,15.931542089081631,15.591454198456631,15.963768651581631,15.400475194550381,15.366661717987881,15.250816991425381,15.544579198456631,15.103905370331631,14.743981053925381,wheat,corn,corn,corn,corn,corn,fallow,sorghum,sorghum,sorghum,sorghum,corn,sorghum,corn,other,corn,fallow,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0
grid226,-100.58556271830729,39.41932601603298,20,15,grid23,19,1.0,803.123220116616,79.51012800000001,0.0487,77.724,879.9738852,805.4294235,87.014304,0.0557,802.2498852,44.74667,45.50895,46.413708,46.867126,44.843674,45.207245,45.61965,45.34205,43.886677,43.866802,44.26926,46.453976,47.666756,48.646225,49.765884,49.946957,49.344803,49.596516,51.38785,50.61437,50.963505,51.194054,51.621506,52.153976,56.610214,56.67614,57.766647,56.82801,56.891857,58.294464,56.79934,57.203857,55.18006,826.86743,826.7215,825.8167,826.1068,826.9913,827.26117,827.056,825.72235,826.32806,827.1268,826.7989,823.7338,825.56976,824.14984,821.58844,823.2212,822.27527,822.0431,821.10516,820.5447,820.1773,820.74524,819.47656,818.6816,818.7824,818.471,818.8365,818.42267,818.3577,818.1761,818.54266,818.0468,817.5679,23.74421152400896,23.59827646541521,22.69349130916521,22.98359140682146,23.86805185604021,24.13794931697771,23.93281015682146,22.59913095760271,23.20484384822771,24.00354990291521,23.67566904354021,20.61060556697771,22.44654306697771,21.02662119197771,18.46521982479021,20.09797128963396,19.15204843807146,18.91987070369646,17.98194345760271,17.42145761775896,17.05408701229021,17.62201914119646,16.35334238338396,15.55835947322771,15.65918955135271,15.34778818416521,15.71326669979021,15.29944834041521,15.23450693416521,15.05286630916521,15.41944345760271,14.92359384822771,14.44465097713396,corn,corn,corn,corn,corn,corn,corn,corn,other,corn,corn,corn,corn,corn,corn,corn,corn,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
grid227,-100.58552049648438,39.42657466445312,20,16,grid22,5,0.2631578947368421,803.797002245808,83.52129599999999,0.0544,77.724,879.9738852,805.4294235,87.014304,0.0557,802.2498852,44.895527,45.93055,46.61375,46.78083,45.295082,45.587658,45.981625,45.56365,44.213478,44.225357,44.386757,46.154415,47.31056,48.24777,49.302578,49.695248,49.61284,49.833775,51.05063,50.841656,51.141106,51.37436,51.79115,52.344532,56.26155,56.414593,55.891766,56.562702,56.62999,56.460796,56.523457,56.909817,54.656727,827.49524,827.1911,826.2823,826.33484,827.37036,827.69977,827.5244,826.1299,826.72375,827.723,827.1949,824.0787,825.9507,824.5417,822.00726,823.5874,822.7103,822.5423,821.515,820.9941,820.78503,821.2253,819.97906,819.1816,819.4625,819.1487,819.38135,819.1667,819.0735,818.79865,819.2394,818.7224,818.062,23.698237012004483,23.394098828410733,22.485285351848233,22.537836621379483,23.573359082316983,23.902765820598233,23.727411816691983,22.332880566691983,22.926752637004483,23.926020215129483,23.397883008098233,20.281672070598233,22.153681347941983,20.744684765910733,18.210260937785733,19.790400097941983,18.913324902629483,18.745295117473233,17.718012402629483,17.197077344035733,16.988031933879483,17.428278515910733,16.182062695598233,15.384577344035733,15.665522168254483,15.351679394816983,15.584345410441983,15.369684765910733,15.276484082316983,15.001642773723233,15.442377637004483,14.925409863566983,14.265009472941983,corn,wheat,wheat,other,corn,corn,wheat,sorghum,corn,sorghum,fallow,wheat,wheat,corn,fallow,wheat,corn,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
grid228,-100.58547827466147,39.43382331287326,20,17,grid22,4,0.21052631578947367,804.6550335945121,84.670392,0.061,77.724,877.5390076,805.4754486,80.747616,0.0633,799.8150076,44.331974,45.34636,46.098644,46.32348,44.73992,44.996346,45.35882,44.924454,43.813084,43.867,43.9859,46.19744,46.946587,47.890606,48.8682,49.670506,49.070454,49.27648,50.97183,50.26741,50.540115,50.87467,51.178585,51.79756,55.882824,56.122116,55.619698,56.26786,56.33881,56.072624,56.216236,56.581127,54.49479,828.06506,827.8112,826.9659,826.72565,827.98663,828.1989,828.0062,826.8003,827.35645,828.1145,827.65704,824.8731,826.43866,825.08636,822.8568,824.27905,823.4194,823.1334,822.2916,821.7575,821.5642,821.91644,820.78845,820.011,820.2855,820.0054,820.2313,820.1493,820.03546,819.7489,820.159,819.6587,818.77264,23.410029882050367,23.156184667206617,22.310847753144117,22.070613378144117,23.331599706269117,23.543879979706617,23.351191991425367,22.145259374237867,22.701411717987867,23.459468358612867,23.002009862519117,20.218074315644117,21.783626073456617,20.431331151581617,18.201777928925367,19.624019139862867,18.764338964081617,18.478389257050367,17.636592382050367,17.102473729706617,16.909175389862867,17.261409276581617,16.133418553925367,15.355952733612867,15.630488866425367,15.350337499237867,15.576289647675367,15.494258397675367,15.380427831269117,15.093867772675367,15.503962987519117,15.003657811737867,14.117610448456617,wheat,wheat,wheat,fallow,wheat,wheat,corn,fallow,wheat,corn,fallow,wheat,wheat,corn,corn,corn,corn,0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
